Dest_PC,Dest_City,Branch_PC,Branch_City,Branch,Dest,Response,ResponseMod,Distance,Duration
46395,Bocholt,39340,Haldensleben,39340%2C%20Haldensleben,46395%2C%20Bocholt,"{
   ""destination_addresses"" : [ ""46395 Bocholt, Germany"" ],
   ""origin_addresses"" : [ ""39340 Haldensleben, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""412 km"",
                  ""value"" : 412322
               },
               ""duration"" : {
                  ""text"" : ""4 hours 18 mins"",
                  ""value"" : 15465
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['46395 Bocholt, Germany'], 'origin_addresses': ['39340 Haldensleben, Germany'], 'rows': [{'elements': [{'distance': {'text': '412 km', 'value': 412322}, 'duration': {'text': '4 hours 18 mins', 'value': 15465}, 'status': 'OK'}]}], 'status': 'OK'}",412 km,4 hours 18 mins
54655,Sankt Thomas,39340,Haldensleben,39340%2C%20Haldensleben,54655%2C%20Sankt Thomas,"{
   ""destination_addresses"" : [ ""54655 Sankt Thomas, Germany"" ],
   ""origin_addresses"" : [ ""39340 Haldensleben, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""531 km"",
                  ""value"" : 531047
               },
               ""duration"" : {
                  ""text"" : ""5 hours 44 mins"",
                  ""value"" : 20656
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['54655 Sankt Thomas, Germany'], 'origin_addresses': ['39340 Haldensleben, Germany'], 'rows': [{'elements': [{'distance': {'text': '531 km', 'value': 531047}, 'duration': {'text': '5 hours 44 mins', 'value': 20656}, 'status': 'OK'}]}], 'status': 'OK'}",531 km,5 hours 44 mins
48465,Ohne,39340,Haldensleben,39340%2C%20Haldensleben,48465%2C%20Ohne,"{
   ""destination_addresses"" : [ ""48465 Ohne, Germany"" ],
   ""origin_addresses"" : [ ""39340 Haldensleben, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""324 km"",
                  ""value"" : 324080
               },
               ""duration"" : {
                  ""text"" : ""3 hours 27 mins"",
                  ""value"" : 12414
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['48465 Ohne, Germany'], 'origin_addresses': ['39340 Haldensleben, Germany'], 'rows': [{'elements': [{'distance': {'text': '324 km', 'value': 324080}, 'duration': {'text': '3 hours 27 mins', 'value': 12414}, 'status': 'OK'}]}], 'status': 'OK'}",324 km,3 hours 27 mins
56357,Nochern,39340,Haldensleben,39340%2C%20Haldensleben,56357%2C%20Nochern,"{
   ""destination_addresses"" : [ ""56357 Nochern, Germany"" ],
   ""origin_addresses"" : [ ""39340 Haldensleben, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""461 km"",
                  ""value"" : 460999
               },
               ""duration"" : {
                  ""text"" : ""5 hours 21 mins"",
                  ""value"" : 19239
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['56357 Nochern, Germany'], 'origin_addresses': ['39340 Haldensleben, Germany'], 'rows': [{'elements': [{'distance': {'text': '461 km', 'value': 460999}, 'duration': {'text': '5 hours 21 mins', 'value': 19239}, 'status': 'OK'}]}], 'status': 'OK'}",461 km,5 hours 21 mins
34497,Am Rainberge,39340,Haldensleben,39340%2C%20Haldensleben,34497%2C%20Am Rainberge,"{
   ""destination_addresses"" : [ ""Am Rainberge, 34497 Korbach, Germany"" ],
   ""origin_addresses"" : [ ""39340 Haldensleben, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""283 km"",
                  ""value"" : 283472
               },
               ""duration"" : {
                  ""text"" : ""3 hours 13 mins"",
                  ""value"" : 11583
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Am Rainberge, 34497 Korbach, Germany'], 'origin_addresses': ['39340 Haldensleben, Germany'], 'rows': [{'elements': [{'distance': {'text': '283 km', 'value': 283472}, 'duration': {'text': '3 hours 13 mins', 'value': 11583}, 'status': 'OK'}]}], 'status': 'OK'}",283 km,3 hours 13 mins
58332,Schwelm,39340,Haldensleben,39340%2C%20Haldensleben,58332%2C%20Schwelm,"{
   ""destination_addresses"" : [ ""58332 Schwelm, Germany"" ],
   ""origin_addresses"" : [ ""39340 Haldensleben, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""364 km"",
                  ""value"" : 364081
               },
               ""duration"" : {
                  ""text"" : ""3 hours 48 mins"",
                  ""value"" : 13700
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['58332 Schwelm, Germany'], 'origin_addresses': ['39340 Haldensleben, Germany'], 'rows': [{'elements': [{'distance': {'text': '364 km', 'value': 364081}, 'duration': {'text': '3 hours 48 mins', 'value': 13700}, 'status': 'OK'}]}], 'status': 'OK'}",364 km,3 hours 48 mins
55765,Schmißberg,39340,Haldensleben,39340%2C%20Haldensleben,55765%2C%20Schmißberg,"{
   ""destination_addresses"" : [ ""Schmi\u00dfberg, Germany"" ],
   ""origin_addresses"" : [ ""39340 Haldensleben, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""579 km"",
                  ""value"" : 578879
               },
               ""duration"" : {
                  ""text"" : ""6 hours 2 mins"",
                  ""value"" : 21709
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Schmißberg, Germany'], 'origin_addresses': ['39340 Haldensleben, Germany'], 'rows': [{'elements': [{'distance': {'text': '579 km', 'value': 578879}, 'duration': {'text': '6 hours 2 mins', 'value': 21709}, 'status': 'OK'}]}], 'status': 'OK'}",579 km,6 hours 2 mins
38173,Erkerode,39340,Haldensleben,39340%2C%20Haldensleben,38173%2C%20Erkerode,"{
   ""destination_addresses"" : [ ""38173 Erkerode, Germany"" ],
   ""origin_addresses"" : [ ""39340 Haldensleben, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""61.3 km"",
                  ""value"" : 61342
               },
               ""duration"" : {
                  ""text"" : ""55 mins"",
                  ""value"" : 3303
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['38173 Erkerode, Germany'], 'origin_addresses': ['39340 Haldensleben, Germany'], 'rows': [{'elements': [{'distance': {'text': '61.3 km', 'value': 61342}, 'duration': {'text': '55 mins', 'value': 3303}, 'status': 'OK'}]}], 'status': 'OK'}",61.3 km,55 mins
55596,Waldböckelheim,39340,Haldensleben,39340%2C%20Haldensleben,55596%2C%20Waldböckelheim,"{
   ""destination_addresses"" : [ ""55596 Waldb\u00f6ckelheim, Germany"" ],
   ""origin_addresses"" : [ ""39340 Haldensleben, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""495 km"",
                  ""value"" : 494525
               },
               ""duration"" : {
                  ""text"" : ""5 hours 13 mins"",
                  ""value"" : 18809
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['55596 Waldböckelheim, Germany'], 'origin_addresses': ['39340 Haldensleben, Germany'], 'rows': [{'elements': [{'distance': {'text': '495 km', 'value': 494525}, 'duration': {'text': '5 hours 13 mins', 'value': 18809}, 'status': 'OK'}]}], 'status': 'OK'}",495 km,5 hours 13 mins
55624,Schwerbach,39340,Haldensleben,39340%2C%20Haldensleben,55624%2C%20Schwerbach,"{
   ""destination_addresses"" : [ ""55624 Schwerbach, Germany"" ],
   ""origin_addresses"" : [ ""39340 Haldensleben, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""524 km"",
                  ""value"" : 524045
               },
               ""duration"" : {
                  ""text"" : ""5 hours 36 mins"",
                  ""value"" : 20179
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['55624 Schwerbach, Germany'], 'origin_addresses': ['39340 Haldensleben, Germany'], 'rows': [{'elements': [{'distance': {'text': '524 km', 'value': 524045}, 'duration': {'text': '5 hours 36 mins', 'value': 20179}, 'status': 'OK'}]}], 'status': 'OK'}",524 km,5 hours 36 mins
55126,Mainz,39340,Haldensleben,39340%2C%20Haldensleben,55126%2C%20Mainz,"{
   ""destination_addresses"" : [ ""55126 Mainz, Germany"" ],
   ""origin_addresses"" : [ ""39340 Haldensleben, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""449 km"",
                  ""value"" : 449010
               },
               ""duration"" : {
                  ""text"" : ""4 hours 46 mins"",
                  ""value"" : 17181
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['55126 Mainz, Germany'], 'origin_addresses': ['39340 Haldensleben, Germany'], 'rows': [{'elements': [{'distance': {'text': '449 km', 'value': 449010}, 'duration': {'text': '4 hours 46 mins', 'value': 17181}, 'status': 'OK'}]}], 'status': 'OK'}",449 km,4 hours 46 mins
59073,Hamm,39340,Haldensleben,39340%2C%20Haldensleben,59073%2C%20Hamm,"{
   ""destination_addresses"" : [ ""59073 Hamm, Germany"" ],
   ""origin_addresses"" : [ ""39340 Haldensleben, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""300 km"",
                  ""value"" : 299748
               },
               ""duration"" : {
                  ""text"" : ""3 hours 8 mins"",
                  ""value"" : 11283
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['59073 Hamm, Germany'], 'origin_addresses': ['39340 Haldensleben, Germany'], 'rows': [{'elements': [{'distance': {'text': '300 km', 'value': 299748}, 'duration': {'text': '3 hours 8 mins', 'value': 11283}, 'status': 'OK'}]}], 'status': 'OK'}",300 km,3 hours 8 mins
53506,Heckenbach,39340,Haldensleben,39340%2C%20Haldensleben,53506%2C%20Heckenbach,"{
   ""destination_addresses"" : [ ""Heckenbach, Germany"" ],
   ""origin_addresses"" : [ ""39340 Haldensleben, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""485 km"",
                  ""value"" : 485068
               },
               ""duration"" : {
                  ""text"" : ""5 hours 12 mins"",
                  ""value"" : 18733
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Heckenbach, Germany'], 'origin_addresses': ['39340 Haldensleben, Germany'], 'rows': [{'elements': [{'distance': {'text': '485 km', 'value': 485068}, 'duration': {'text': '5 hours 12 mins', 'value': 18733}, 'status': 'OK'}]}], 'status': 'OK'}",485 km,5 hours 12 mins
34637,Schrecksbach,39340,Haldensleben,39340%2C%20Haldensleben,34637%2C%20Schrecksbach,"{
   ""destination_addresses"" : [ ""34637 Schrecksbach, Germany"" ],
   ""origin_addresses"" : [ ""39340 Haldensleben, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""285 km"",
                  ""value"" : 285405
               },
               ""duration"" : {
                  ""text"" : ""3 hours 14 mins"",
                  ""value"" : 11649
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['34637 Schrecksbach, Germany'], 'origin_addresses': ['39340 Haldensleben, Germany'], 'rows': [{'elements': [{'distance': {'text': '285 km', 'value': 285405}, 'duration': {'text': '3 hours 14 mins', 'value': 11649}, 'status': 'OK'}]}], 'status': 'OK'}",285 km,3 hours 14 mins
56825,Gillenbeuren,39340,Haldensleben,39340%2C%20Haldensleben,56825%2C%20Gillenbeuren,"{
   ""destination_addresses"" : [ ""56825 Gillenbeuren, Germany"" ],
   ""origin_addresses"" : [ ""39340 Haldensleben, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""512 km"",
                  ""value"" : 511971
               },
               ""duration"" : {
                  ""text"" : ""5 hours 32 mins"",
                  ""value"" : 19909
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['56825 Gillenbeuren, Germany'], 'origin_addresses': ['39340 Haldensleben, Germany'], 'rows': [{'elements': [{'distance': {'text': '512 km', 'value': 511971}, 'duration': {'text': '5 hours 32 mins', 'value': 19909}, 'status': 'OK'}]}], 'status': 'OK'}",512 km,5 hours 32 mins
38557,Osloß,39340,Haldensleben,39340%2C%20Haldensleben,38557%2C%20Osloß,"{
   ""destination_addresses"" : [ ""38557 Oslo\u00df, Germany"" ],
   ""origin_addresses"" : [ ""39340 Haldensleben, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""78.9 km"",
                  ""value"" : 78943
               },
               ""duration"" : {
                  ""text"" : ""57 mins"",
                  ""value"" : 3443
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['38557 Osloß, Germany'], 'origin_addresses': ['39340 Haldensleben, Germany'], 'rows': [{'elements': [{'distance': {'text': '78.9 km', 'value': 78943}, 'duration': {'text': '57 mins', 'value': 3443}, 'status': 'OK'}]}], 'status': 'OK'}",78.9 km,57 mins
